/Lotus/Language/Items/Warframemodparrymelee (/Lotus/Upgrades/Mods/Warframe/AvatarParryMeleeMod),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Lotus/Language/Items/Warframemodparryreflect (/Lotus/Upgrades/Mods/Warframe/AvatarParryReflectMod),/Lotus/Language/Game/Corruptedancient (OrokinHealingAncient),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Lotus/Language/Items/Warframemodpickupbonus (/Lotus/Upgrades/Mods/Warframe/AvatarPickupBonusMod),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Lotus/Language/Items/Warframemodpowertohealthondeath (/Lotus/Upgrades/Mods/Warframe/AvatarPowerToHealthOnDeathMod),/Lotus/Language/Game/Corruptedancient (OrokinHealingAncient),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Lotus/Language/Items/Warframemodshieldtostamina (/Lotus/Upgrades/Mods/Warframe/AvatarShieldToStaminaMod),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Lotus/Language/Items/Warframemodslideboost (/Lotus/Upgrades/Mods/Warframe/AvatarSlideBoostMod),/Lotus/Language/Game/Corruptedancient (OrokinHealingAncient),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Lotus/Language/Items/Warframemodtimelimitincrease (/Lotus/Upgrades/Mods/Warframe/AvatarTimeLimitIncreaseMod),/Lotus/Language/Game/Corruptedheavygunner (OrokinHeavyFemale),/Lotus/Language/Game/Orokinnullifier (OrokinNullifySpaceman),/Lotus/Language/Game/Orokinbombardrocket (OrokinRocketBombard),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Lotus/Language/Items/Warframemodvigor (/Lotus/Upgrades/Mods/Warframe/DualStat/VigorMod),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Lotus/Language/Items/Welloflifeabilityaugmentname (/Lotus/Powersuits/Trinity/WellOfLifeAugmentCard),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Lotus/Language/Items/Whipstancea (/Lotus/Weapons/Tenno/Melee/MeleeTrees/WhipCmbOneMeleeTree),/Lotus/Language/Game/Orokinbladesawman (OrokinBladeSawman),/Lotus/Language/Game/Corruptedlancer (RifleLancer),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Lotus/Language/Items/Whipstanceb (/Lotus/Weapons/Tenno/Melee/MeleeTrees/WhipCmbTwoMeleeTree),/Lotus/Language/Game/Corruptedcrewman (RifleSpaceman),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Lotus/Language/Items/Zaptrapabilityaugmentname (/Lotus/Powersuits/Trapper/ZapTrapAugmentCard),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Lotus/Language/Items/Zephyrdivebombabilityaugmentname (/Lotus/Powersuits/Tengu/DiveBombAugmentCard),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Lotus/Language/Items/Zephyrturbulenceabilityaugment1 (/Lotus/Powersuits/Tengu/TurbulenceAugmentCard),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Lotus/Language/Mods/Explodeonmeleedeath (/Lotus/Upgrades/Mods/PvPMods/Melee/ExplodeOnMeleeDeath),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Lotus/Language/Mods/Holsterspeedbonusmodpistol (/Lotus/Upgrades/Mods/PvPMods/Pistol/HolsterSpeedBonusMod),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Lotus/Language/Mods/Holsterspeedbonusmodrifle (/Lotus/Upgrades/Mods/PvPMods/Rifle/HolsterSpeedBonusMod),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Lotus/Language/Mods/Holsterspeedbonusmodshotgun (/Lotus/Upgrades/Mods/PvPMods/Shotgun/HolsterSpeedBonusMod),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Lotus/Language/Mods/Marktargetpistolmod (/Lotus/Upgrades/Mods/PvPMods/Pistol/MarkTargetPistolMod),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Lotus/Language/Mods/Marktargetriflemod (/Lotus/Upgrades/Mods/PvPMods/Rifle/MarkTargetRifleMod),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Lotus/Language/Mods/Marktargetshotgunmod (/Lotus/Upgrades/Mods/PvPMods/Shotgun/MarkTargetShotgunMod),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Lotus/Language/Mods/Meleeautotargetbonus (/Lotus/Upgrades/Mods/PvPMods/Melee/MeleeAutoTargetBonus),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Lotus/Language/Mods/Meleevictimstaminadrain (/Lotus/Upgrades/Mods/PvPMods/Melee/MeleeVictimStaminaDrain),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Lotus/Language/Mods/Passivereloadpistolmod (/Lotus/Upgrades/Mods/PvPMods/Pistol/PassiveReloadMod),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Lotus/Language/Mods/Passivereloadriflemod (/Lotus/Upgrades/Mods/PvPMods/Rifle/PassiveReloadMod),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Lotus/Language/Mods/Passivereloadshotgunmod (/Lotus/Upgrades/Mods/PvPMods/Shotgun/PassiveReloadMod),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Lotus/Language/Mods/Sentinelweaknessscanprecept (/Lotus/Types/Sentinels/SentinelPrecepts/WeaknessScanPrecept),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Lotus/Language/Syndicaterewards/Acridmod (/Lotus/Upgrades/Mods/Syndicate/AcridMod),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Lotus/Language/Syndicaterewards/Boltomod (/Lotus/Upgrades/Mods/Syndicate/BoltoMod),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Lotus/Language/Syndicaterewards/Burstonprimemod (/Lotus/Upgrades/Mods/Syndicate/BurstonPrimeMod),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Lotus/Language/Syndicaterewards/Darkdaggermod (/Lotus/Upgrades/Mods/Syndicate/DarkDaggerMod),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Lotus/Language/Syndicaterewards/Dualcleaversmod (/Lotus/Upgrades/Mods/Syndicate/DualCleaversMod),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Lotus/Language/Syndicaterewards/Embolistmod (/Lotus/Upgrades/Mods/Syndicate/EmbolistMod),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Lotus/Language/Syndicaterewards/Furismod (/Lotus/Upgrades/Mods/Syndicate/FurisMod),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Lotus/Language/Syndicaterewards/Grinlokmod (/Lotus/Upgrades/Mods/Syndicate/GrinlokMod),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Lotus/Language/Syndicaterewards/Hekmod (/Lotus/Upgrades/Mods/Syndicate/HekMod),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Lotus/Language/Syndicaterewards/Jawswordmod (/Lotus/Upgrades/Mods/Syndicate/JawSwordMod),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Lotus/Language/Syndicaterewards/Kestrelmod (/Lotus/Upgrades/Mods/Syndicate/KestrelMod),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Lotus/Language/Syndicaterewards/Miremod (/Lotus/Upgrades/Mods/Syndicate/MireMod),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Lotus/Language/Syndicaterewards/Skanamod (/Lotus/Upgrades/Mods/Syndicate/SkanaMod),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Lotus/Language/Syndicaterewards/Sobekmod (/Lotus/Upgrades/Mods/Syndicate/SobekMod),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Lotus/Language/Syndicaterewards/Spectramod (/Lotus/Upgrades/Mods/Syndicate/SpectraMod),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Lotus/Language/Syndicaterewards/Supramod (/Lotus/Upgrades/Mods/Syndicate/SupraMod),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Lotus/Language/Syndicaterewards/Vipermod (/Lotus/Upgrades/Mods/Syndicate/ViperMod),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Lotus/Language/Syndicaterewards/Vulkarmod (/Lotus/Upgrades/Mods/Syndicate/VulkarMod),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Akrobata (/Lotus/Upgrades/Mods/Warframe/AvatarStaminaCostMultiplierMod),Moa Z Railgunem (BipedRobot/AIWeek/RailgunBiped),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Amortyzacja (/Lotus/Upgrades/Mods/Warframe/AvatarDamageResistanceKnockdown),"Jackal" (QuadRobot/QuadRobot),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Antytoksyna (/Lotus/Upgrades/Mods/Warframe/AvatarDamageResistancePoison),Moa-Hybryda (BipedRobot/AIWeek/SuperMoaBiped),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bez Powrotu (/Lotus/Upgrades/Mods/Pistol/WeaponArmorPiercingDamageMod),/Lotus/Language/Game/Crpexcavationcarrier (Spaceman/AIWeek/CarrierSpaceman),Załogant (Spaceman/AIWeek/RifleSpaceman),/Lotus/Language/Game/Elitespaceman (Spaceman/EliteSpaceman),/Lotus/Language/Game/Grnexcavationcarrier (AIWeek/CarrierRifleLancer),/Lotus/Language/Game/Grineerjetpackcarriername (AIWeek/JetpackMarineCarrier),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Budowa (/Lotus/Upgrades/Mods/Warframe/DualStat/ConstitutionMod),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ciągłość (/Lotus/Upgrades/Mods/Warframe/AvatarAbilityDurationMod),/Lotus/Language/Game/Sargasruk (Vip/SargasRuk/SargasRukNew),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ciężki Upadek (/Lotus/Upgrades/Mods/Warframe/AvatarFallingImpactMod),Skorpion Grineer (AIWeek/MacheteWoman),/Lotus/Language/Game/Infestedgrenadecrawler (AiWeek/Crawlers/Grenade),Trujący Pełzacz (AiWeek/Crawlers/NoxiousCrawler),Stalker (Stalker/Stalker),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Common Rdzeń Fuzyjny (/Lotus/Upgrades/Mods/Fusers/CommonLvl1ModFuser),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Common Rdzeń Fuzyjny (/Lotus/Upgrades/Mods/Fusers/CommonLvl2ModFuser),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Common Rdzeń Fuzyjny (/Lotus/Upgrades/Mods/Fusers/CommonLvl3ModFuser),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Common Rdzeń Fuzyjny (/Lotus/Upgrades/Mods/Fusers/CommonModFuser),Moa (BipedRobot/AIWeek/LaserCannonBiped),Moa Z Railgunem (BipedRobot/AIWeek/RailgunBiped),Sejsmiczny Moa (BipedRobot/AIWeek/ShockwaveBiped),Moa-Hybryda (BipedRobot/AIWeek/SuperMoaBiped),/Lotus/Language/Game/Discosprey (Drones/AIWeek/DiscDrone),Osprey-Pijawka (Drones/AIWeek/LeechDrone),Osprey-Miner (Drones/AIWeek/MineDrone),Osprey-Tarcza (Drones/AIWeek/ShieldDrone),/Lotus/Language/Game/Suicidedronename (Drones/AIWeek/SuicideDrone),Dron (Drones/DroneDroneAttack),/Lotus/Language/Game/Wardencorpus (Gamemodes/DeployableSpacemanWarden),/Lotus/Language/Game/Wardencorpus (Gamemodes/DeployableSpacemanWardenLeader),/Lotus/Language/Game/Corpusminijackal (QuadRobot/MiniBoss/QuadRobotMiniBoss),/Lotus/Language/Game/Minijackaldrone (QuadRobot/MiniBoss/ShieldDroneMiniBoss),/Lotus/Language/Game/Minijackalturret (QuadRobot/MiniBoss/TurretQuadMiniBoss),/Lotus/Language/Game/Crpexcavationcarrier (Spaceman/AIWeek/CarrierSpaceman),Technik Corpus (Spaceman/AIWeek/DeployableSpaceman),Załogant Z Nahajem (Spaceman/AIWeek/MeleeSpaceman),Załogant (Spaceman/AIWeek/RifleSpaceman),Załogant (Spaceman/AIWeek/ShotgunSpaceman),/Lotus/Language/Game/Elitespaceman (Spaceman/EliteSpaceman),/Lotus/Language/Game/Grineerbeastmastername (AIWeek/BeastMaster),Grineer Pilarz (AIWeek/BladeSawman),Grineer Płomiennego Ostrza (AIWeek/BlowtorchSawman),/Lotus/Language/Game/Sensorregulatorname (AIWeek/CameraDrone),/Lotus/Language/Game/Grnexcavationcarrier (AIWeek/CarrierRifleLancer),/Lotus/Language/Enemyleaders/Prosecutorleaderdeltaelecname (AIWeek/DeltaProsecutorLeader),Balista (AIWeek/FemaleGrineer),Spopielacz Grineer (AIWeek/FlameLancer),/Lotus/Language/Enemyleaders/Prosecutorgenericname (AIWeek/GrineerMeleeStaff),/Lotus/Language/Enemyleaders/Prosecutorleaderelecname (AIWeek/GrineerMeleeStaffLeader),Ciężkozbrojny Grineer (AIWeek/HeavyFemaleGrineer),/Lotus/Language/Game/Grineerjetpackcarriername (AIWeek/JetpackMarineCarrier),/Lotus/Language/Game/Grineerjetpackmelee (AIWeek/JetpackMelee),/Lotus/Language/Game/Grineerjetpacksniper (AIWeek/JetpackSniper),Skorpion Grineer (AIWeek/MacheteWoman),/Lotus/Language/Game/Manicgrineername (AIWeek/ManicGrineer),Kanonier Grineer (AIWeek/RocketBombard),Siekacz Grineer (AIWeek/RollingDrone),Tarczownik (AIWeek/ShieldLancer),/Lotus/Language/Game/Grineerbombardminigundesert (Desert/HeavyFemaleGrineerDesert),/Lotus/Language/Game/Wardengrineer (Gamemodes/WardenGrineerHeavy),/Lotus/Language/Game/Wardengrineer (Gamemodes/WardenGrineerHeavyLeader),/Lotus/Language/Game/Grineerregulatorforest (SpecialEvents/ForestDrone),/Lotus/Language/Game/Grineerregulatorname (SpecialEvents/SurveillanceDrone),/Lotus/Language/Game/Vayhekframename (Vip/Hek/HekBiped),/Lotus/Language/Game/Vayhekdronename (Vip/Hek/HekDrone),Uzdrawiający Starożytny (AiWeek/Ancients/HealingAncient),/Lotus/Language/Game/Infestedancientpuss (AiWeek/Ancients/SpawningAncient),/Lotus/Language/G1quests/Spyquestboilerminiboss (AiWeek/Ancients/SpawningAncientMiniboss),Toksyczny Starożytny (AiWeek/Ancients/ToxicAncient),Pełzacz (AiWeek/Crawlers/Crawler),Rzygający Pełzacz (AiWeek/Crawlers/GraspingCrawler),/Lotus/Language/Game/Infestedgrenadecrawler (AiWeek/Crawlers/Grenade),Trujący Pełzacz (AiWeek/Crawlers/NoxiousCrawler),/Lotus/Language/Game/Toxicdronename (AiWeek/InfestedDrones/PoisonDrone),/Lotus/Language/Game/Infestedmoananite (AiWeek/InfestedMoas/NaniteCloudBiped),Taran (AiWeek/Quadrupeds/Quadruped),Skoczek (AiWeek/Runners/LeapingRunner),Biegacz (AiWeek/Runners/SuicideRunner),/Lotus/Language/Game/Corruptedancient (OrokinHealingAncient),/Lotus/Language/Game/Corruptedmoa (OrokinMoaBiped),/Lotus/Language/Game/Orokindrone (OrokinShieldDrone),/Lotus/Language/Game/Corruptedcrewman (RifleSpaceman),/Lotus/Language/Game/Corpusjetspacemanname (SpaceBattles/CrewMan/JetpackMarine),/Lotus/Language/Game/Corpusjetspacemanthreename (SpaceBattles/CrewMan/JetpackMarineThree),/Lotus/Language/Game/Corpusjetspacemantwoname (SpaceBattles/CrewMan/JetpackMarineTwo),/Lotus/Language/Game/Corpusswarmdronename (SpaceBattles/Drones/SwarmDrone),/Lotus/Language/Game/Corpuspodname (SpaceBattles/Ships/CrpPod),/Lotus/Language/Game/Corpusflakshipname (SpaceBattles/Ships/FlakShip),/Lotus/Language/Game/Corpuslasershipname (SpaceBattles/Ships/LaserShip),/Lotus/Language/Game/Corpusswarmshipname (SpaceBattles/Ships/SwarmShip),Dron (SpaceBattles/CrpSpaceDroneAttack),/Lotus/Language/Game/Grineerspacedronename (SpaceBattles/Drones/GrineerSpaceDrone),/Lotus/Language/Game/Grineerlaserdronename (SpaceBattles/Drones/LaserDrone),/Lotus/Language/Game/Grineerstasisdronename (SpaceBattles/Drones/StasisDrone),/Lotus/Language/Game/Grineercombatpodname (SpaceBattles/Pods/CombatPod),/Lotus/Language/Game/Grineerskiffname (SpaceBattles/Skiffs/GrineerSpaceMarine),/Lotus/Language/Game/Grineermissileshieldskiffname (SpaceBattles/Skiffs/MissileShieldSkiff),/Lotus/Language/Game/Grineermissileskiffname (SpaceBattles/Skiffs/MissileSkiff),/Lotus/Language/Game/Grineershieldskiffname (SpaceBattles/Skiffs/ShieldSkiff),/Lotus/Language/Game/Grineermissileplatformname (SpaceBattles/GrineerMissilePlat)
Czystka Corpus (/Lotus/Upgrades/Mods/Shotgun/WeaponShotgunFactionDamageCorpus),Grineer Płomiennego Ostrza (AIWeek/BlowtorchSawman),/Lotus/Language/Enemyleaders/Prosecutorleaderdeltaelecname (AIWeek/DeltaProsecutorLeader),/Lotus/Language/Enemyleaders/Prosecutorleaderelecname (AIWeek/GrineerMeleeStaffLeader),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Czystka Grineer (/Lotus/Upgrades/Mods/Shotgun/WeaponShotgunFactionDamageGrineer),/Lotus/Language/Game/Wardencorpus (Gamemodes/DeployableSpacemanWarden),/Lotus/Language/Game/Wardencorpus (Gamemodes/DeployableSpacemanWardenLeader),Technik Corpus (Spaceman/AIWeek/DeployableSpaceman),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Czystka Plagi (/Lotus/Upgrades/Mods/Shotgun/WeaponShotgunFactionDamageInfested),Skoczek (AiWeek/Runners/LeapingRunner),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Detektor Łupu (/Lotus/Upgrades/Mods/Aura/PlayerLootRadarAuraMod),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Diamentowa Skóra (/Lotus/Upgrades/Mods/Warframe/AvatarDamageResistanceLaser),/Lotus/Language/Game/Discosprey (Drones/AIWeek/DiscDrone),Osprey-Pijawka (Drones/AIWeek/LeechDrone),/Lotus/Language/Game/Grineerjetpackname (AIWeek/JetpackMarine),Szturmowiec Grineer (AIWeek/RifleLancer),/Lotus/Language/Game/Grineerjetpackmarinedesert (Desert/JetpackMarine),/Lotus/Language/Game/Grineerriflelancerdesert (Desert/RifleLancer),/Lotus/Language/Game/Grineerjetpackmarineforest (Forest/JetpackMarine),/Lotus/Language/Game/Grineerriflelancerforest (Forest/RifleLancer),/Lotus/Language/Game/Grineerheavygunnerforest (Forest/HeavyFemaleGrineerDesert),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Druzgocący Cios (/Lotus/Upgrades/Mods/Melee/WeaponArmorPiercingDamageMod),Biegacz (AiWeek/Runners/SuicideRunner),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duch (/Lotus/Types/Sentinels/SentinelPrecepts/Ghost),Biegacz (AiWeek/Runners/SuicideRunner),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dyfuzja Lufy (/Lotus/Upgrades/Mods/Pistol/WeaponFireIterationsMod),/Lotus/Language/Game/Deathsquadaname (DeathSquad/DeathSquadA),/Lotus/Language/Game/Deathsquadbname (DeathSquad/DeathSquadB),/Lotus/Language/Game/Deathsquadcname (DeathSquad/DeathSquadC),/Lotus/Language/Game/Grineermarinepistoldesert (Desert/GrineerMarinePistol),/Lotus/Language/Game/Grineermarinepistolforest (Forest/GrineerMarinePistol),Grineer Poszukiwacz (GrineerMarinePistol),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dzielona Komora (/Lotus/Upgrades/Mods/Rifle/WeaponFireIterationsMod),/Lotus/Language/Game/Discosprey (Drones/AIWeek/DiscDrone),Osprey-Pijawka (Drones/AIWeek/LeechDrone),Raptor (Drones/Vip/DroneAttack),/Lotus/Language/Game/Deathsquadaname (DeathSquad/DeathSquadA),/Lotus/Language/Game/Deathsquadbname (DeathSquad/DeathSquadB),/Lotus/Language/Game/Deathsquadcname (DeathSquad/DeathSquadC),/Lotus/Language/Game/Sargasruk (Vip/SargasRuk/SargasRukNew),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Elektryczny Nabój (/Lotus/Upgrades/Mods/Shotgun/WeaponElectricityDamageMod),/Lotus/Language/Game/Wardencorpus (Gamemodes/DeployableSpacemanWarden),/Lotus/Language/Game/Wardencorpus (Gamemodes/DeployableSpacemanWardenLeader),Technik Corpus (Spaceman/AIWeek/DeployableSpaceman),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
