Deck,Enemy,Probability,Max Simultaneous,Tier
,AiWeek/Ancients/MeleeAncient,1,2,4
,AiWeek/Crawlers/GrenadeCrawler,0.2,4,4
,Giftiger Uralter (AiWeek/Ancients/ToxicAncient),1,2,5
,/Lotus/Language/Game/Infestedmoagoo (AiWeek/InfestedMoas/SlowBombBipedAgent),0.2,2,0
,/Lotus/Language/Game/Infestedmoananite (AiWeek/InfestedMoas/NaniteCloudBipedAgent),0.2,2,2
,/Lotus/Language/Game/Infestedancientdiseased (AiWeek/Ancients/DiseasedAncient),0.15000001,2,1
,/Lotus/Language/Game/Infestedancientpuss (AiWeek/Ancients/SpawningAncient),0.15000001,2,3
InfestedSurvivalB,Stürmer (AiWeek/Quadrupeds/Quadruped),1,0,0
,Springer (AiWeek/Runners/LeapingRunner),0.1,0,0
,Springer (AiWeek/Runners/LeapingRunner),0.15000001,0,2
,Läufer (AiWeek/Runners/SuicideRunner),0.25,0,1
,AiWeek/Runners/MeleeRunner,0.5,0,0
,AiWeek/Crawlers/MeleeCrawler,0.2,0,0
,Giftiger Kriecher (AiWeek/Crawlers/NoxiousCrawler),0.2,0,2
,AiWeek/Crawlers/LightningCrawler,0.2,0,3
,AiWeek/Crawlers/GrenadeCrawler,0.2,0,4
,/Lotus/Language/Game/Toxicdronename (AiWeek/InfestedDrones/PoisonDroneAgent),0.050000001,0,1
,/Lotus/Language/Game/Toxicdronename (AiWeek/InfestedDrones/PoisonDroneAgent),0.050000001,0,2
,/Lotus/Language/Game/Toxicdronename (AiWeek/InfestedDrones/PoisonDroneAgent),0.1,0,3
,/Lotus/Language/Game/Infestedmoagoo (AiWeek/InfestedMoas/SlowBombBipedAgent),0.1,2,2
,/Lotus/Language/Game/Infestedmoagoo (AiWeek/InfestedMoas/SlowBombBipedAgent),0.15000001,1,3
,/Lotus/Language/Game/Infestedmoananite (AiWeek/InfestedMoas/NaniteCloudBipedAgent),0.1,2,2
,/Lotus/Language/Game/Infestedmoananite (AiWeek/InfestedMoas/NaniteCloudBipedAgent),0.15000001,1,3
,AiWeek/Ancients/MeleeAncient,1,2,4
,Giftiger Uralter (AiWeek/Ancients/ToxicAncient),1,2,5
,Uralter Heiler (AiWeek/Ancients/HealingAncient),1,2,4
,Besatzungsmitglied (Spaceman/AIWeek/RifleSpacemanAgent),1,4,0
,/Lotus/Language/Game/Elitespaceman (Spaceman/EliteSpacemanAgent),0.5,1,0
,Besatzungsmitglied Mit Kampfstab (Spaceman/AIWeek/MeleeSpacemanAgent),0.2,2,0
,Schild-Drohne (Drones/AIWeek/ShieldDroneAgent),0.5,1,0
,Shockwellen-Moa (BipedRobot/AIWeek/ShockwaveBipedAgent),0.1,1,0
,Fusions-Moa (BipedRobot/AIWeek/SuperMoaBipedAgent),0.02,1,0
,Corpus Techniker (Spaceman/AIWeek/DeployableSpacemanAgent),0.1,1,0
MasteryGauntletSpec,AIWeek/RifleLancer,1,0,0
,AIWeek/EliteRifleLancer,1,0,0
,AIWeek/BladeSawman,0.30000001,0,0
,AIWeek/ShotgunLancer,0.25,0,0
,AIWeek/MinigunBombard,0.050000001,2,0
,AIWeek/ShieldLancer,0.1,2,0
,Stürmer (AiWeek/Quadrupeds/Quadruped),1,0,1
,Springer (AiWeek/Runners/LeapingRunner),0.75,0,1
,Läufer (AiWeek/Runners/SuicideRunner),0.5,0,1
,AiWeek/Ancients/MeleeAncient,0.2,0,1
,Giftiger Uralter (AiWeek/Ancients/ToxicAncient),0.1,0,1
,AiWeek/Crawlers/MeleeCrawler,0.1,0,1
,Giftiger Kriecher (AiWeek/Crawlers/NoxiousCrawler),0.050000001,0,1
,/Lotus/Language/Game/Toxicdronename (AiWeek/InfestedDrones/PoisonDroneAgent),0.2,0,1
,Besatzungsmitglied (Spaceman/AIWeek/RifleSpacemanAgent),1,0,2
,Shockwellen-Moa (BipedRobot/AIWeek/ShockwaveBipedAgent),0.2,0,2
,Schild-Drohne (Drones/AIWeek/ShieldDroneAgent),0.15000001,0,2
,Besatzungsmitglied Mit Kampfstab (Spaceman/AIWeek/MeleeSpacemanAgent),0.25,0,2
,Moa (BipedRobot/AIWeek/LaserCannonBipedAgent),0.5,0,2
,Fusions-Moa (BipedRobot/AIWeek/SuperMoaBipedAgent),0.02,0,2
,Corpus Techniker (Spaceman/AIWeek/DeployableSpacemanAgent),0.050000001,0,2
,/Lotus/Language/Game/Suicidedronename (Drones/AIWeek/SuicideDroneAgent),0.050000001,0,2
OrokinDefenseSquad,/Lotus/Language/Game/Corruptedlancer (RifleLancer),0.75,0,0
,/Lotus/Language/Game/Corruptedcrewman (RifleSpacemanAgent),0.75,0,0
,/Lotus/Language/Game/Corruptedancient (OrokinHealingAncient),0.25,2,2
,OrokinMinigunBombard,0.25,0,2
,/Lotus/Language/Game/Orokindrone (OrokinShieldDroneAgent),0.5,2,1
,/Lotus/Language/Game/Corruptedmoa (OrokinMoaBipedAgent),0.5,0,1
,/Lotus/Language/Game/Orokinbladesawman (OrokinBladeSawman),0.5,0,0
OrokinDefenseSquadB,/Lotus/Language/Game/Corruptedlancer (RifleLancer),0.75,0,0
,/Lotus/Language/Game/Corruptedcrewman (RifleSpacemanAgent),0.75,0,0
,/Lotus/Language/Game/Orokinbladesawman (OrokinBladeSawman),0.5,0,0
,/Lotus/Language/Game/Corruptedmoa (OrokinMoaBipedAgent),0.050000001,1,0
,/Lotus/Language/Game/Corruptedmoa (OrokinMoaBipedAgent),0.40000001,0,1
,/Lotus/Language/Game/Corruptedancient (OrokinHealingAncient),0.1,1,1
,/Lotus/Language/Game/Corruptedancient (OrokinHealingAncient),0.2,2,2
,/Lotus/Language/Game/Corruptedancient (OrokinHealingAncient),0.050000001,1,3
,/Lotus/Language/Game/Orokindrone (OrokinShieldDroneAgent),0.2,2,0
,/Lotus/Language/Game/Orokindrone (OrokinShieldDroneAgent),0.2,2,1
,OrokinMinigunBombard,0.1,1,1
,OrokinMinigunBombard,0.2,0,2
,/Lotus/Language/Game/Orokinbombardrocket (OrokinRocketBombard),0.1,1,1
,/Lotus/Language/Game/Orokinbombardrocket (OrokinRocketBombard),0.1,1,2
,/Lotus/Language/Game/Orokinbombardrocket (OrokinRocketBombard),0.1,0,3
,/Lotus/Language/Game/Orokinnullifier (OrokinNullifySpacemanAgent),0.1,2,2
,/Lotus/Language/Game/Orokinnullifier (OrokinNullifySpacemanAgent),0.15000001,2,3
OrokinSabotageCorpus,Besatzungsmitglied (Spaceman/AIWeek/RifleSpacemanAgent),1,0,1
,/Lotus/Language/Game/Elitespaceman (Spaceman/EliteSpacemanAgent),0.2,0,1
,Besatzungsmitglied Mit Kampfstab (Spaceman/AIWeek/MeleeSpacemanAgent),0.2,3,1
,Besatzungsmitglied (Spaceman/AIWeek/ShotgunSpacemanAgent),0.25,0,1
,Corpus Techniker (Spaceman/AIWeek/DeployableSpacemanAgent),0.050000001,2,1
,Schild-Drohne (Drones/AIWeek/ShieldDroneAgent),0.15000001,3,1
,Egel-Drohne (Drones/AIWeek/LeechDroneAgent),0.02,0,1
,Moa (BipedRobot/AIWeek/LaserCannonBipedAgent),1,0,1
,Scharfschützen-Besatzungsmitglied (Spaceman/AIWeek/SniperSpacemanAgent),0.1,2,1
,Fusions-Moa (BipedRobot/AIWeek/SuperMoaBipedAgent),0.050000001,2,1
,Railgun-Moa (BipedRobot/AIWeek/RailgunBipedAgent),0.050000001,2,1
,/Lotus/Language/Game/Nullifyspaceman (Spaceman/AIWeek/NullifySpacemanAgent),0.1,2,1
,Besatzungsmitglied (Spaceman/AIWeek/RifleSpacemanAgent),1,0,2
,Moa (BipedRobot/AIWeek/LaserCannonBipedAgent),1,0,2
,Besatzungsmitglied (Spaceman/AIWeek/ShotgunSpacemanAgent),0.25,2,2
OrokinSabotageGrineerForest,Forest/RifleLancer,1,0,1
,Forest/EliteRifleLancer,1,0,1
,Forest/BladeSawmanNoCover,0.5,3,1
,Forest/ShotgunLancer,0.2,2,1
,Forest/MinigunBombard,0.1,1,1
,AIWeek/ShieldLancer,0.5,2,1
,AIWeek/GrineerRollingDrone,0.2,1,1
,AIWeek/MacheteWomanNoCover,0.5,1,1
,Forest/RifleLancer,1,0,2
,Forest/EliteRifleLancer,0.5,3,2
,Forest/BladeSawmanNoCover,0.40000001,3,2
,Forest/ShotgunLancer,0.2,2,2
OrokinSabotageGrineerSettlement,Desert/RifleLancer,1,0,1
,Desert/EliteRifleLancer,0.5,3,1
,Desert/BladeSawmanNoCoverSurvival,0.5,3,1
,Desert/ShotgunLancer,0.2,2,1
,Desert/MinigunBombard,0.1,1,1
,AIWeek/ShieldLancer,0.5,2,1
,AIWeek/GrineerRollingDrone,0.2,1,1
,AIWeek/MacheteWomanNoCover,0.5,1,1
,Desert/RifleLancer,1,0,2
,Desert/EliteRifleLancer,0.5,3,2
,Desert/BladeSawmanNoCoverSurvival,0.40000001,3,2
,Desert/ShotgunLancer,0.2,2,2
OrokinSquadOne,/Lotus/Language/Game/Corruptedlancer (RifleLancer),0.75,0,0
,/Lotus/Language/Game/Corruptedcrewman (RifleSpacemanAgent),0.75,0,0
,/Lotus/Language/Game/Corruptedancient (OrokinHealingAncient),0.1,0,0
,OrokinMinigunBombard,0.2,0,0
,/Lotus/Language/Game/Orokindrone (OrokinShieldDroneAgent),0.30000001,0,0
,/Lotus/Language/Game/Corruptedmoa (OrokinMoaBipedAgent),0.1,0,0
,/Lotus/Language/Game/Orokinbladesawman (OrokinBladeSawman),0.5,0,0
OrokinSquadTwo,/Lotus/Language/Game/Corruptedlancer (RifleLancer),0.75,0,0
,/Lotus/Language/Game/Corruptedcrewman (RifleSpacemanAgent),0.75,0,0
,/Lotus/Language/Game/Corruptedancient (OrokinHealingAncient),0.1,0,0
,OrokinMinigunBombard,0.15000001,0,0
,/Lotus/Language/Game/Orokindrone (OrokinShieldDroneAgent),0.40000001,0,0
,/Lotus/Language/Game/Corruptedmoa (OrokinMoaBipedAgent),0.15000001,0,0
,/Lotus/Language/Game/Orokinbladesawman (OrokinBladeSawman),0.5,0,0
,/Lotus/Language/Game/Orokinbombardrocket (OrokinRocketBombard),0.15000001,0,0
,/Lotus/Language/Game/Orokinnullifier (OrokinNullifySpacemanAgent),0.1,0,0
OrokinSurvivalA,/Lotus/Language/Game/Corruptedlancer (RifleLancer),1,0,0
,/Lotus/Language/Game/Corruptedcrewman (RifleSpacemanAgent),0.5,0,0
,/Lotus/Language/Game/Orokindrone (OrokinShieldDroneAgent),1,2,1
,OrokinMinigunBombard,1,2,2
,/Lotus/Language/Game/Corruptedancient (OrokinHealingAncient),1,2,3
,/Lotus/Language/Game/Corruptedmoa (OrokinMoaBipedAgent),1,1,4
,/Lotus/Language/Game/Orokinbladesawman (OrokinBladeSawman),0.5,0,0
OrokinSurvivalB,/Lotus/Language/Game/Corruptedlancer (RifleLancer),1,0,0
,/Lotus/Language/Game/Corruptedcrewman (RifleSpacemanAgent),0.69999999,0,0
,/Lotus/Language/Game/Orokindrone (OrokinShieldDroneAgent),0.2,1,0
,/Lotus/Language/Game/Orokindrone (OrokinShieldDroneAgent),0.2,2,2
,/Lotus/Language/Game/Orokindrone (OrokinShieldDroneAgent),0.60000002,2,3
,OrokinMinigunBombard,0.1,1,0
,OrokinMinigunBombard,0.1,1,1
,OrokinMinigunBombard,0.5,1,2
,/Lotus/Language/Game/Corruptedancient (OrokinHealingAncient),0.1,1,2
,/Lotus/Language/Game/Corruptedancient (OrokinHealingAncient),0.5,2,3
,/Lotus/Language/Game/Corruptedmoa (OrokinMoaBipedAgent),0.1,1,2
,/Lotus/Language/Game/Corruptedmoa (OrokinMoaBipedAgent),0.1,2,3
,/Lotus/Language/Game/Corruptedmoa (OrokinMoaBipedAgent),0.80000001,2,4
,/Lotus/Language/Game/Orokinbladesawman (OrokinBladeSawman),0.5,0,0
,/Lotus/Language/Game/Orokinbombardrocket (OrokinRocketBombard),0.050000001,1,1
,/Lotus/Language/Game/Orokinbombardrocket (OrokinRocketBombard),0.1,1,2
,/Lotus/Language/Game/Orokinbombardrocket (OrokinRocketBombard),0.1,1,4
,/Lotus/Language/Game/Orokinnullifier (OrokinNullifySpacemanAgent),0.1,1,2
,/Lotus/Language/Game/Orokinnullifier (OrokinNullifySpacemanAgent),0.1,2,3
RaidBombingRunGrineerSquadOne,Forest/ShotgunLancer,0.2,3,0
,Forest/JetpackMarine,0.25,2,0
,Forest/EliteRifleLancer,1,0,0
,AIWeek/MacheteWoman,0.25,2,0
,Forest/EvisceratorLancer,0.1,1,0
,Forest/MinigunBombard,0.1,2,0
,AIWeek/ManicGrineer,0.050000001,2,0
,Vip/Hek/PropDrones/HekPropCCDroneAgent,1,2,1
SpaceGrineerA,/Lotus/Language/Game/Grineerspacedronename (SpaceBattles/Drones/GrineerSpaceDrone),1,0,0
,/Lotus/Language/Game/Grineerskiffname (SpaceBattles/Skiffs/GrineerSpaceMarine),1,0,0
,/Lotus/Language/Game/Grineerlaserdronename (SpaceBattles/Drones/LaserDrone),0.60000002,0,0
,/Lotus/Language/Game/Grineershieldskiffname (SpaceBattles/Skiffs/ShieldSkiff),0.5,0,0
SpaceGrineerB,/Lotus/Language/Game/Grineerspacedronename (SpaceBattles/Drones/GrineerSpaceDrone),1,0,0
,/Lotus/Language/Game/Grineerskiffname (SpaceBattles/Skiffs/GrineerSpaceMarine),1,0,0
,/Lotus/Language/Game/Grineerlaserdronename (SpaceBattles/Drones/LaserDrone),0.60000002,0,0
,/Lotus/Language/Game/Grineerstasisdronename (SpaceBattles/Drones/StasisDrone),0.2,4,0
,/Lotus/Language/Game/Grineermissileskiffname (SpaceBattles/Skiffs/MissileSkiff),0.40000001,0,0
,/Lotus/Language/Game/Grineershieldskiffname (SpaceBattles/Skiffs/ShieldSkiff),0.5,0,0
SpaceGrineerDefenseA,/Lotus/Language/Game/Grineerspacedronename (SpaceBattles/Drones/GrineerSpaceDrone),1,0,0
,/Lotus/Language/Game/Grineerskiffname (SpaceBattles/Skiffs/GrineerSpaceMarine),1,0,0
,/Lotus/Language/Game/Grineerlaserdronename (SpaceBattles/Drones/LaserDrone),0.60000002,0,0
,/Lotus/Language/Game/Grineerlaserdronename (SpaceBattles/Drones/LaserDrone),0.40000001,0,1
,/Lotus/Language/Game/Grineershieldskiffname (SpaceBattles/Skiffs/ShieldSkiff),0.5,0,0
,/Lotus/Language/Game/Grineershieldskiffname (SpaceBattles/Skiffs/ShieldSkiff),0.25,0,1
,/Lotus/Language/Game/Grineershieldskiffname (SpaceBattles/Skiffs/ShieldSkiff),0.25,0,2
,/Lotus/Language/Game/Grineermissileskiffname (SpaceBattles/Skiffs/MissileSkiff),0.30000001,0,1
,/Lotus/Language/Game/Grineermissileskiffname (SpaceBattles/Skiffs/MissileSkiff),0.2,0,2
,/Lotus/Language/Game/Grineerstasisdronename (SpaceBattles/Drones/StasisDrone),0.2,3,2
,/Lotus/Language/Game/Grineermissileshieldskiffname (SpaceBattles/Skiffs/MissileShieldSkiff),0.2,0,2
SpaceGrineerDefenseC,/Lotus/Language/Game/Grineerspacedronename (SpaceBattles/Drones/GrineerSpaceDrone),1,0,0
,/Lotus/Language/Game/Grineerskiffname (SpaceBattles/Skiffs/GrineerSpaceMarine),1,0,0
,/Lotus/Language/Game/Grineerlaserdronename (SpaceBattles/Drones/LaserDrone),0.60000002,0,0
,/Lotus/Language/Game/Grineerlaserdronename (SpaceBattles/Drones/LaserDrone),0.40000001,0,2
,/Lotus/Language/Game/Grineerstasisdronename (SpaceBattles/Drones/StasisDrone),0.2,4,0
,/Lotus/Language/Game/Grineerstasisdronename (SpaceBattles/Drones/StasisDrone),0.2,2,2
,/Lotus/Language/Game/Grineermissileshieldskiffname (SpaceBattles/Skiffs/MissileShieldSkiff),0.30000001,0,0
,/Lotus/Language/Game/Grineermissileshieldskiffname (SpaceBattles/Skiffs/MissileShieldSkiff),0.1,0,1
,/Lotus/Language/Game/Grineermissileshieldskiffname (SpaceBattles/Skiffs/MissileShieldSkiff),0.2,0,2
,/Lotus/Language/Game/Grineermissileskiffname (SpaceBattles/Skiffs/MissileSkiff),0.60000002,0,0
,/Lotus/Language/Game/Grineermissileskiffname (SpaceBattles/Skiffs/MissileSkiff),0.2,0,2
,/Lotus/Language/Game/Grineershieldskiffname (SpaceBattles/Skiffs/ShieldSkiff),0.5,0,0
,/Lotus/Language/Game/Grineershieldskiffname (SpaceBattles/Skiffs/ShieldSkiff),0.25,0,1
,/Lotus/Language/Game/Grineershieldskiffname (SpaceBattles/Skiffs/ShieldSkiff),0.25,0,2
,/Lotus/Language/Game/Grineercombatpodname (SpaceBattles/Pods/CombatPod),0.2,2,0
,/Lotus/Language/Game/Grineercombatpodname (SpaceBattles/Pods/CombatPod),0.2,1,1
,/Lotus/Language/Game/Grineercombatpodname (SpaceBattles/Pods/CombatPod),0.2,2,2
SupCorpusInfestedMix,Besatzungsmitglied (Spaceman/AIWeek/RifleSpacemanAgent),1,0,0
,Shockwellen-Moa (BipedRobot/AIWeek/ShockwaveBipedAgent),0.2,0,0
,Schild-Drohne (Drones/AIWeek/ShieldDroneAgent),0.15000001,1,0
,Besatzungsmitglied Mit Kampfstab (Spaceman/AIWeek/MeleeSpacemanAgent),0.25,0,0
,Fusions-Moa (BipedRobot/AIWeek/SuperMoaBipedAgent),0.25,0,0
,Moa (BipedRobot/AIWeek/LaserCannonBipedAgent),0.5,0,0
,/Lotus/Language/Game/Discosprey (Drones/AIWeek/DiscDroneAgent),0.15000001,1,0
,Stürmer (AiWeek/Quadrupeds/Quadruped),1,0,0
,Läufer (AiWeek/Runners/SuicideRunner),1,0,0
,Springer (AiWeek/Runners/LeapingRunner),0.25,0,0
,AiWeek/Ancients/MeleeAncient,0.1,0,0
,Giftiger Kriecher (AiWeek/Crawlers/NoxiousCrawler),0.025,0,0
,AiWeek/Crawlers/GrenadeCrawler,0.1,0,0
,/Lotus/Language/Game/Toxicdronename (AiWeek/InfestedDrones/PoisonDroneAgent),0.2,0,0
TRDefenseA,Drohne (SpaceBattles/CrpSpaceDroneAttackAgent),1,0,0
,SpaceBattles/FlakShipNavAgent,0.60000002,0,0
,SpaceBattles/LaserShipNavAgent,1,0,0
,SpaceBattles/SwarmShipNavAgent,0.60000002,0,0
,SpaceBattles/CrewMan/JetCorpusNavAgent,1,0,0
,SpaceBattles/CrewMan/JetCorpusTwoNavAgent,0.5,0,0
,SpaceBattles/CrewMan/JetCorpusThreeNavAgent,0.5,0,0
,SpaceBattles/Ships/CorpusPodAgent,0.2,2,0
,/Lotus/Language/Game/Corpusspaceturretname (SpaceBattles/Turrets/CorpusSpaceTurretAgent),0.5,0,0
TRExterminateA,Drohne (SpaceBattles/CrpSpaceDroneAttackAgent),1,0,0
,SpaceBattles/FlakShipNavAgent,0.60000002,0,0
,SpaceBattles/LaserShipNavAgent,0.80000001,0,0
,SpaceBattles/CrewMan/JetCorpusNavAgent,1,0,0
TRExterminateB,Drohne (SpaceBattles/CrpSpaceDroneAttackAgent),1,0,0
,SpaceBattles/FlakShipNavAgent,0.60000002,0,0
,SpaceBattles/LaserShipNavAgent,0.80000001,0,0
,SpaceBattles/SwarmShipNavAgent,0.5,0,0
,SpaceBattles/CrewMan/JetCorpusNavAgent,1,0,0
,SpaceBattles/CrewMan/JetCorpusTwoNavAgent,0.40000001,0,0
TRExterminateC,Drohne (SpaceBattles/CrpSpaceDroneAttackAgent),1,0,0
,SpaceBattles/FlakShipNavAgent,0.80000001,0,0
,SpaceBattles/LaserShipNavAgent,0.80000001,0,0
,SpaceBattles/SwarmShipNavAgent,0.75,0,0
,SpaceBattles/CrewMan/JetCorpusNavAgent,1,0,0
,SpaceBattles/CrewMan/JetCorpusTwoNavAgent,0.60000002,0,0
,SpaceBattles/CrewMan/JetCorpusThreeNavAgent,0.40000001,0,0
,SpaceBattles/Ships/CorpusPodAgent,0.2,2,0
TacAlertMutalistExecutionSquadA,Stürmer (AiWeek/Quadrupeds/Quadruped),0.5,0,0
,Springer (AiWeek/Runners/LeapingRunner),0.5,0,0
,Läufer (AiWeek/Runners/SuicideRunner),1,0,0
,AiWeek/Crawlers/LightningCrawler,0.2,0,0
,Widerlicher Kriecher (AiWeek/Crawlers/GraspingCrawler),0.15000001,0,0
,/Lotus/Language/Game/Toxicdronename (AiWeek/InfestedDrones/PoisonDroneAgent),0.2,0,0
,/Lotus/Language/Game/Infestedmoagoo (AiWeek/InfestedMoas/SlowBombBipedAgent),0.25,2,0
,/Lotus/Language/Game/Infestedmoananite (AiWeek/InfestedMoas/NaniteCloudBipedAgent),0.25,2,0
,/Lotus/Language/Game/Infestedancientdiseased (AiWeek/Ancients/DiseasedAncient),0.15000001,2,0
,/Lotus/Language/Game/Infestedancientpuss (AiWeek/Ancients/SpawningAncient),0.15000001,2,0
,AiWeek/Ancients/MeleeAncient,0.1,0,0
,Uralter Heiler (AiWeek/Ancients/HealingAncient),0.1,0,0
,/Lotus/Language/Game/Juggernautname (AiWeek/Quadrupeds/Juggernaut),0.25,0,0
TacAlertMutalistExecutionSquadB,Stürmer (AiWeek/Quadrupeds/Quadruped),0.5,0,0
,Springer (AiWeek/Runners/LeapingRunner),0.5,0,0
,Läufer (AiWeek/Runners/SuicideRunner),1,0,0
,AiWeek/Crawlers/LightningCrawler,0.2,0,0
,Widerlicher Kriecher (AiWeek/Crawlers/GraspingCrawler),0.15000001,0,0
,/Lotus/Language/Game/Toxicdronename (AiWeek/InfestedDrones/PoisonDroneAgent),0.2,0,0
,/Lotus/Language/Game/Infestedmoagoo (AiWeek/InfestedMoas/SlowBombBipedAgent),0.25,2,0
,/Lotus/Language/Game/Infestedmoananite (AiWeek/InfestedMoas/NaniteCloudBipedAgent),0.25,2,0
,/Lotus/Language/Game/Infestedancientdiseased (AiWeek/Ancients/DiseasedAncient),0.15000001,2,0
,/Lotus/Language/Game/Infestedancientpuss (AiWeek/Ancients/SpawningAncient),0.15000001,2,0
,AiWeek/Ancients/MeleeAncient,0.1,0,0
,Uralter Heiler (AiWeek/Ancients/HealingAncient),0.1,0,0
TestSectorGrineer,/Lotus/Language/Game/Corruptedcrewman (RifleSpacemanAgent),1,0,0
,/Lotus/Language/Game/Corruptedlancer (RifleLancer),1,0,0
,/Lotus/Language/Game/Corruptedmoa (OrokinMoaBipedAgent),1,0,1
,Korrumpierter (OrokinDroneAttackAgent),1,0,2
,OrokinMinigunBombard,1,0,2
ExtremeCorpusInvasion,Besatzungsmitglied (Spaceman/AIWeek/RifleSpacemanAgent),1,0,0
,/Lotus/Language/Game/Elitespaceman (Spaceman/EliteSpacemanAgent),1,0,0
,Moa (BipedRobot/AIWeek/LaserCannonBipedAgent),0.30000001,0,0
,Shockwellen-Moa (BipedRobot/AIWeek/ShockwaveBipedAgent),0.5,0,0
,Besatzungsmitglied Mit Kampfstab (Spaceman/AIWeek/MeleeSpacemanAgent),0.1,0,0
,Fusions-Moa (BipedRobot/AIWeek/SuperMoaBipedAgent),0.60000002,0,0
,Railgun-Moa (BipedRobot/AIWeek/RailgunBipedAgent),0.40000001,0,0
,Schild-Drohne (Drones/AIWeek/ShieldDroneAgent),0.40000001,0,0
,Corpus Techniker (Spaceman/AIWeek/DeployableSpacemanAgent),0.60000002,0,0
,Scharfschützen-Besatzungsmitglied (Spaceman/AIWeek/SniperSpacemanAgent),0.25,0,0
,/Lotus/Language/Game/Nullifyspaceman (Spaceman/AIWeek/NullifySpacemanAgent),0.15000001,2,0
,/Lotus/Language/Game/Discosprey (Drones/AIWeek/DiscDroneAgent),0.25,2,0
,AIWeek/RifleLancer,1,0,0
,AIWeek/EliteRifleLancer,1,0,0
,AIWeek/BladeSawman,0.30000001,0,0
,AIWeek/MinigunBombard,0.1,0,0
,AIWeek/EviseratorLancer,0.25,0,0
CorpusGrineerInvasionEasy,Besatzungsmitglied (Spaceman/AIWeek/RifleSpacemanAgent),1,0,0
,/Lotus/Language/Game/Elitespaceman (Spaceman/EliteSpacemanAgent),1,0,0
,Moa (BipedRobot/AIWeek/LaserCannonBipedAgent),0.69999999,0,0
,Shockwellen-Moa (BipedRobot/AIWeek/ShockwaveBipedAgent),0.2,0,0
,/Lotus/Language/Game/Suicidedronename (Drones/AIWeek/SuicideDroneAgent),0.1,0,0
,Schild-Drohne (Drones/AIWeek/ShieldDroneAgent),0.15000001,1,0
,Besatzungsmitglied Mit Kampfstab (Spaceman/AIWeek/MeleeSpacemanAgent),0.25,0,0
,AIWeek/RifleLancer,1,0,0
,AIWeek/EliteRifleLancer,1,0,0
,AIWeek/BladeSawman,0.30000001,0,0
,AIWeek/ShotgunLancer,0.25,0,0
,AIWeek/MinigunBombard,0.1,0,0
,AIWeek/ShieldLancer,0.1,0,0
CorpusGrineerInvasionHard,Besatzungsmitglied (Spaceman/AIWeek/RifleSpacemanAgent),1,0,0
,/Lotus/Language/Game/Elitespaceman (Spaceman/EliteSpacemanAgent),1,0,0
,Moa (BipedRobot/AIWeek/LaserCannonBipedAgent),0.69999999,0,0
,Shockwellen-Moa (BipedRobot/AIWeek/ShockwaveBipedAgent),0.2,0,0
,/Lotus/Language/Game/Suicidedronename (Drones/AIWeek/SuicideDroneAgent),0.050000001,0,0
,Schild-Drohne (Drones/AIWeek/ShieldDroneAgent),0.15000001,1,0
,Besatzungsmitglied Mit Kampfstab (Spaceman/AIWeek/MeleeSpacemanAgent),0.25,0,0
,AIWeek/RifleLancer,1,0,0
,AIWeek/EliteRifleLancer,1,0,0
,/Lotus/Language/Game/Discosprey (Drones/AIWeek/DiscDroneAgent),0.15000001,0,0
,/Lotus/Language/Game/Nullifyspaceman (Spaceman/AIWeek/NullifySpacemanAgent),0.1,0,0
,AIWeek/BladeSawman,0.30000001,0,0
,AIWeek/ShotgunLancer,0.25,0,0
,AIWeek/MinigunBombard,0.1,0,0
,AIWeek/ShieldLancer,0.1,0,0
ExtremeGrineerInvasion,Besatzungsmitglied (Spaceman/AIWeek/RifleSpacemanAgent),1,0,0
,/Lotus/Language/Game/Elitespaceman (Spaceman/EliteSpacemanAgent),1,0,0
,Moa (BipedRobot/AIWeek/LaserCannonBipedAgent),0.69999999,0,0
,Shockwellen-Moa (BipedRobot/AIWeek/ShockwaveBipedAgent),0.2,0,0
,Besatzungsmitglied Mit Kampfstab (Spaceman/AIWeek/MeleeSpacemanAgent),0.25,0,0
,AIWeek/RifleLancer,1,0,0
,AIWeek/EliteRifleLancer,1,0,0
,AIWeek/MacheteWoman,0.30000001,0,0
,AIWeek/MinigunBombard,0.25,0,0
,AIWeek/EviseratorLancer,0.25,0,0
,AIWeek/IncendiaryBombard,0.25,0,0
,AIWeek/GrineerRollingDrone,0.25,0,0
,AIWeek/FlameLancer,0.30000001,0,0
,AIWeek/ShieldLancer,0.1,0,0
ExtremeInvasion,Besatzungsmitglied (Spaceman/AIWeek/RifleSpacemanAgent),1,0,0
,/Lotus/Language/Game/Elitespaceman (Spaceman/EliteSpacemanAgent),1,0,0
,Moa (BipedRobot/AIWeek/LaserCannonBipedAgent),0.30000001,0,0
,Shockwellen-Moa (BipedRobot/AIWeek/ShockwaveBipedAgent),0.5,0,0
,Besatzungsmitglied Mit Kampfstab (Spaceman/AIWeek/MeleeSpacemanAgent),0.1,0,0
,Fusions-Moa (BipedRobot/AIWeek/SuperMoaBipedAgent),0.60000002,0,0
,Railgun-Moa (BipedRobot/AIWeek/RailgunBipedAgent),0.40000001,0,0
,Schild-Drohne (Drones/AIWeek/ShieldDroneAgent),0.40000001,0,0
,Corpus Techniker (Spaceman/AIWeek/DeployableSpacemanAgent),0.60000002,0,0
,Scharfschützen-Besatzungsmitglied (Spaceman/AIWeek/SniperSpacemanAgent),0.25,0,0
,AIWeek/RifleLancer,1,0,0
,AIWeek/EliteRifleLancer,1,0,0
